Genus	Basepaws_WGS1	Basepaws_WGS2	Bristle1	Kean5	Kean6a	Kean6b	Nebula_lcWGS	Ombre5	Ombre6	PetQCheck1	PetQCheck2	PetQCheck3	PetQCheck4	Psomagen1a	Psomagen1b	Psomagen2	Psomagen3	Psomagen4	SequencingDotCom_WGS	thryve2	thryve3a	thryve3b	thryve4	uBiome_Fecal2013	uBiome_Fecal2014	uBiome_Fecal2019	uBiome_Oral2014	uBiome_Oral2019	Veritas_WGS
Catenovulum	371	3422	2	0	2	157	6	0	0	1	1	0	0	0	233	224	0	45	0	0	0	0	0	0	0	2	0	15	10
Hydrocarboniclastica	69	3877	2	0	0	10	0	0	0	0	0	0	0	0	7	11	0	26	0	0	0	0	0	0	0	0	0	0	0
Lacimicrobium	64	855	0	0	0	131	0	0	0	0	0	0	0	0	141	153	0	48	0	0	0	0	0	0	0	0	0	0	2
Saliniradius	57	1785	0	0	0	147	0	0	0	0	0	0	0	0	216	262	0	35	0	0	0	0	1	0	0	0	0	0	0
Agarivorans	50	2537	0	0	0	10	0	0	0	0	0	0	0	0	2	3	0	105	0	0	0	0	0	0	0	0	0	0	2
Shewanella	4849	56516	18	1	4	572	27	0	0	0	0	0	0	0	638	741	0	639	0	0	0	0	0	0	0	0	0	0	86
Parashewanella	401	2050	3	0	2	176	0	0	0	0	0	0	0	0	203	193	0	49	0	0	0	0	0	0	0	0	0	0	1
Pseudoalteromonas	4972	30258	11	0	1	220	19	0	0	0	0	0	0	0	239	266	0	345	0	0	0	0	0	4	0	0	0	24	127
Colwellia	1365	6090	11	0	0	97	9	0	0	0	0	0	0	0	130	178	0	58	0	0	0	0	0	0	0	0	0	0	175
Thalassotalea	235	4092	3	0	1	78	1	0	0	0	0	0	0	0	45	67	0	58	0	0	0	0	0	0	0	0	0	0	9
Litorilituus	125	623	0	0	0	17	0	0	0	0	0	0	0	0	53	17	0	9	0	0	0	0	0	0	0	0	0	0	0
Moritella	555	2167	0	1	6	10	2	0	0	0	0	0	0	0	7	11	0	10	0	0	0	0	0	0	0	0	0	4	11
Psychromonas	369	1200	0	0	14	37	0	0	0	0	0	0	0	0	85	69	0	37	0	0	1	0	0	0	0	0	0	0	3
Idiomarina	178	4301	1	6	10	167	5	0	0	2	0	3	1	8	184	197	0	65	0	0	0	0	0	0	0	0	0	0	1
Ferrimonas	47	4450	0	0	0	27	1	0	0	0	0	0	0	0	33	36	0	44	0	0	0	0	0	0	0	0	0	0	1
Vibrio	9064	98016	44	1028	7962	830	43	42	0	17	4	41	0	1214	940	1016	0	1321	0	0	74	0	8	101	32	0	92	12069	351
Aliivibrio	844	2907	2	0	0	19	1	0	0	0	0	0	0	0	28	70	0	27	0	0	0	0	0	0	0	0	0	0	13
Photobacterium	782	8248	7	0	1	98	2	0	0	0	0	0	0	1	120	122	0	124	0	0	0	0	0	0	0	0	0	0	15
Paraphotobacterium	244	552	0	0	0	2	0	0	0	0	0	0	0	0	7	8	0	15	0	0	0	0	0	0	0	0	0	0	1
Enterovibrio	145	710	0	0	0	7	0	0	0	0	0	0	0	0	17	8	0	2	0	0	0	0	0	0	0	0	0	0	1
Grimontia	106	2028	0	0	0	11	0	0	0	0	0	0	0	0	11	2	0	4	0	0	0	0	0	0	0	0	0	0	0
Salinivibrio	95	2651	1	0	0	36	1	0	0	0	0	0	0	0	13	19	0	48	0	0	0	0	0	0	0	0	0	0	21
Haemophilus	1818	55141	4383	4	26	126	16721	0	0	0	0	1	0	16	312	304	0	219	0	0	0	0	0	0	0	0	411	2451	663
Pasteurella	688	3413572	10	6	70	21	99	24	0	1	0	6	0	1	11	55	0	122	0	0	33	22	0	18	2	3	418	1123	195
Actinobacillus	505	59133	9	0	1	87	20	0	0	0	0	0	0	0	114	87	0	120	0	0	0	0	0	0	0	0	0	37	11
Mannheimia	484	73901	3	0	0	70	45	0	0	0	0	0	0	0	51	68	0	64	0	0	0	0	0	0	0	0	121	130	19
Aggregatibacter	434	33571	140	0	6	44	232	0	0	0	0	0	0	1	19	15	0	60	0	0	0	0	0	1	0	0	362	9	329
Bibersteinia	287	451991	3	0	0	87	36	0	0	0	0	69	0	0	35	46	0	101	0	0	0	0	0	0	0	0	0	0	63
Glaesserella	201	48667	5	0	0	217	12	0	0	0	0	0	0	1	281	273	0	60	0	0	0	0	0	0	0	0	46	7	7
Avibacterium	180	12136	1	0	0	4	2	0	0	0	0	0	0	0	18	25	0	3	0	0	0	0	0	1	0	0	18	10	12
Rodentibacter	155	3832	0	0	0	7	19	0	0	0	0	0	0	0	1	4	0	13	0	0	0	0	0	0	0	0	0	0	6
Histophilus	108	14613	3	0	0	10	10	0	0	0	0	0	0	0	17	17	0	36	0	0	0	0	0	0	0	0	17	36	4
Gallibacterium	98	4912	0	0	0	6	4	0	0	0	0	0	0	0	23	14	0	16	0	0	0	0	0	0	0	0	0	0	3
Basfia	74	6491	1	0	0	14	4	0	0	0	0	0	0	0	17	27	0	11	0	0	0	0	0	0	0	0	0	0	1
Otariodibacter	65	10052	0	0	0	2	4	0	0	0	0	0	0	0	3	6	0	4	0	0	0	0	0	0	0	0	60	40	1
Halomonas	1820	128991	17	0	8	899	26	0	0	0	0	0	0	0	847	1097	0	1036	0	0	0	0	0	0	0	1	0	1	109
CandidatusPortiera	82	146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
CandidatusCarsonella	81	990	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	2	0	0	0	11
Zymobacter	51	2690	0	1	0	11	0	0	0	0	0	0	0	0	2	6	0	12	0	0	0	0	0	0	0	0	0	0	2
CandidatusEvansia	28	197	1	12	44	4	0	0	0	0	0	0	1	2	1	0	0	4	0	0	0	0	0	5	0	1	0	0	1
Kushneria	136	12489	2	2	25	70	4	0	0	0	1	4	1	1	68	68	0	260	0	0	0	0	0	0	0	0	0	0	4
Cobetia	94	10455	0	0	0	46	0	0	0	0	0	0	0	0	15	33	0	65	0	0	0	0	0	0	0	0	0	0	1
Halotalea	54	4896	0	0	0	43	1	0	0	0	0	0	0	0	79	53	0	41	0	0	0	0	0	0	0	0	0	0	1
Pistricoccus	37	6000	1	0	0	9	1	0	0	0	0	0	0	0	25	25	0	31	0	0	0	0	0	0	0	0	0	0	0
Chromohalobacter	32	5847	0	0	0	34	0	0	0	0	0	0	0	0	13	18	0	50	0	0	0	0	0	0	0	0	0	0	1
Salinicola	23	7579	0	0	6	37	1	0	0	0	0	0	0	0	65	75	0	44	0	0	0	0	0	0	0	3	0	0	6
Marinomonas	578	5494	1	0	0	72	3	0	0	0	0	0	0	0	37	38	0	89	0	0	0	0	0	0	0	0	0	0	6
Thalassolituus	100	1775	2	1	0	18	0	0	0	0	0	0	0	0	54	63	0	24	0	0	0	0	0	0	0	0	0	0	1
Marinobacterium	98	4970	0	0	0	13	5	0	0	0	0	0	0	0	19	23	0	22	0	0	0	0	0	0	0	0	0	0	1
Nitrincola	93	1701	0	0	0	1	0	0	0	0	0	0	0	0	6	5	0	10	0	0	0	0	0	0	0	0	0	0	2
Oleispira	74	1486	1	0	3	16	0	0	2	0	0	0	0	1	8	4	0	19	0	0	0	0	0	1	2	0	0	0	0
Neptunomonas	60	1124	0	0	0	20	0	0	0	0	0	0	0	0	9	7	0	9	0	0	0	0	0	0	0	0	0	0	3
Bacterioplanes	28	2316	0	0	0	6	3	0	0	0	0	0	0	0	4	4	0	7	0	0	0	0	0	0	0	0	0	0	1
Alcanivorax	368	28244	0	0	11	226	2	0	0	0	0	0	0	1	277	293	0	281	0	0	0	0	0	2	0	0	0	0	18
Ketobacter	72	2087	0	0	1	3	0	0	0	0	1	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	2
Gynuella	120	2572	1	0	0	16	0	0	0	0	0	0	0	0	10	8	0	14	0	0	0	0	0	0	0	0	0	0	1
Saccharospirillum	79	12392	1	1	1	7	1	0	0	0	0	0	0	0	5	13	0	7	0	0	0	0	0	0	0	0	0	0	0
Reinekea	55	1861	0	0	2	6	2	0	0	0	0	0	0	0	14	11	0	18	0	0	0	0	0	0	0	0	0	0	0
Kangiella	217	4882	0	0	0	69	0	0	0	0	0	0	0	0	52	51	0	84	0	0	0	0	0	0	0	0	0	0	9
Hahella	164	11750	0	0	0	45	0	0	0	0	0	0	0	0	32	43	0	64	0	0	0	0	0	0	0	0	6	0	5
Oleiphilus	109	4249	1	0	0	10	1	0	0	0	0	0	0	0	24	15	0	14	0	0	0	0	0	0	0	0	0	0	0
Endozoicomonas	39	1345	1	0	0	12	0	0	0	0	0	0	0	0	3	4	0	33	0	0	0	0	0	0	0	0	0	0	9
Litoricola	10	2122	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	2
Legionella	3242	20431	18	0	9	281	6	0	0	0	0	0	0	0	300	256	0	262	0	0	0	1	10	4	0	10	0	0	63
Fluoribacter	155	670	0	0	0	1	0	0	0	0	0	0	0	0	1	3	0	3	0	0	0	0	0	0	0	0	0	0	2
Tatlockia	99	1620	0	0	0	9	0	0	0	0	0	0	0	0	13	10	0	9	0	0	0	0	0	0	0	0	0	0	5
Coxiella	262	2191	0	0	1	15	0	0	0	0	1	0	1	0	9	42	0	20	0	0	0	0	0	0	0	0	0	0	5
Aquicella	86	2212	0	4	6	38	2	0	2	1	0	0	0	1	17	7	0	78	0	0	0	1	1	0	0	0	17	68	5
Rickettsiella	77	1621	0	0	0	1	0	0	0	0	1	0	0	0	1	5	0	3	0	0	0	0	0	0	0	0	0	0	1
Francisella	2084	8480	15	2	40	55	11	0	0	0	0	0	0	2	96	71	0	74	0	0	0	0	0	0	0	0	0	0	52
Allofrancisella	83	731	1	0	0	1	0	0	0	0	0	0	0	0	3	8	0	16	0	0	0	0	0	0	0	0	0	0	2
Piscirickettsia	231	3458	0	0	1	41	0	0	0	0	0	0	0	0	57	33	0	45	0	0	0	0	0	0	0	0	0	0	6
Thiomicrorhabdus	186	3697	3	8	38	46	0	3	3	0	3	2	0	4	24	29	0	155	0	4	3	3	8	16	3	2	5	1	1
Hydrogenovibrio	144	3214	2	0	0	29	2	0	0	0	0	0	0	0	16	29	0	52	0	0	0	0	0	0	0	0	0	0	2
Methylophaga	127	2144	3	0	0	9	4	0	0	0	0	0	0	0	8	1	0	22	0	0	0	0	0	0	0	0	0	0	2
Thiomicrospira	125	5388	2	0	0	11	2	0	0	0	0	0	0	0	8	12	0	22	0	0	0	0	0	0	0	0	0	1	0
Cycloclasticus	53	1186	0	0	0	170	0	0	0	0	0	0	0	0	285	337	0	36	0	0	0	0	0	0	0	0	0	0	0
Beggiatoa	194	1400	0	0	4	0	0	0	0	0	0	0	0	0	6	3	0	4	0	0	0	0	0	0	0	0	0	0	2
Thioploca	111	1987	2	0	0	1	1	0	0	0	0	0	0	0	2	3	0	6	0	0	0	0	1	0	0	0	0	0	3
Acidihalobacter	406	20855	1	0	0	127	1	0	0	0	0	0	0	0	71	85	0	177	0	0	0	0	0	0	0	0	0	0	4
Thioalkalivibrio	282	38147	3	0	0	202	1	0	0	0	0	0	0	0	136	170	0	631	0	0	0	0	0	0	0	0	0	0	9
Spiribacter	131	16197	0	0	3	38	1	0	0	0	0	0	0	0	75	61	0	171	0	0	0	0	0	0	0	0	0	0	4
Ectothiorhodospira	98	18633	1	0	0	60	1	0	0	0	0	0	0	0	51	71	0	64	0	0	0	0	0	0	0	0	0	0	10
Halorhodospira	88	4436	1	0	0	66	0	0	0	0	0	0	0	0	44	52	0	93	0	0	0	0	0	0	0	0	0	0	2
Alkalilimnicola	56	10853	0	0	0	15	0	0	0	0	0	0	0	0	13	25	0	35	0	0	0	0	0	0	0	0	0	0	0
Nitrosococcus	261	5737	0	0	0	147	0	0	0	0	0	0	0	0	179	175	0	39	0	0	0	0	0	0	0	0	0	0	17
Rheinheimera	167	2910	1	0	5	29	2	0	0	0	0	0	0	0	21	31	0	34	0	0	0	0	0	0	0	0	0	0	49
Marichromatium	87	13612	1	0	0	150	0	0	0	0	0	0	0	0	240	251	0	61	0	0	0	0	0	0	0	0	0	0	3
Allochromatium	76	16131	0	0	0	135	0	0	0	0	0	0	0	0	177	204	0	69	0	0	0	0	0	0	0	0	0	0	4
CandidatusNitrosoglobus	69	442	0	0	0	4	0	0	0	0	0	0	0	0	5	7	0	6	0	0	0	0	0	0	0	0	0	0	3
Thiocystis	66	8013	0	0	0	21	1	0	0	0	0	0	0	0	14	25	0	24	0	0	0	0	0	0	0	0	0	0	1
Thioflavicoccus	55	6255	0	0	49	55	3	0	0	0	1	0	0	3	16	24	0	151	0	0	0	0	0	0	0	0	0	9	1
Thiodictyon	55	7520	0	0	0	56	0	0	0	0	0	0	0	0	34	72	0	50	0	0	0	0	0	0	0	0	0	0	3
Thermochromatium	51	8469	1	13	2	25	0	0	0	0	0	0	1	5	28	32	0	30	0	0	0	0	0	6	0	0	0	0	1
Granulosicoccus	101	1723	5	17	27	18	0	2	0	0	0	0	0	6	16	50	0	33	0	2	6	0	0	0	0	0	0	0	0
Sulfuriflexus	60	2578	0	0	8	31	0	0	0	0	0	0	0	0	23	29	0	32	0	0	0	0	0	0	0	0	0	0	1
Wenzhouxiangella	122	10806	1	0	0	15	0	0	0	0	0	0	0	0	20	15	0	38	0	0	0	0	0	0	0	0	0	0	0
Halothiobacillus	99	11010	4	0	0	30	0	0	0	0	0	0	0	0	27	24	0	40	0	0	0	0	0	0	0	0	0	0	0
Woeseia	87	5359	0	0	1	21	0	0	0	0	0	0	0	0	36	37	0	40	0	0	0	0	0	0	0	0	0	0	3
Guyparkeria	34	5863	0	0	6	35	2	0	0	0	0	0	0	0	8	14	0	96	0	0	0	0	0	0	1	0	0	0	0
Thiohalobacter	30	13516	1	0	0	31	0	0	0	0	0	0	0	0	32	23	0	37	0	0	0	0	0	0	0	0	0	0	2
Sulfurivermis	29	10097	0	0	0	57	1	0	0	0	0	0	0	0	22	47	0	153	0	0	0	0	0	0	0	0	0	0	6
Cellvibrio	432	12423	5	0	1	299	0	0	0	0	0	0	0	0	272	222	0	359	0	0	0	0	0	0	0	0	0	0	13
Agarilytica	358	1762	0	0	1	6	0	0	0	0	0	0	0	0	3	1	0	10	0	0	0	0	0	0	0	0	0	0	4
Saccharophagus	120	2628	0	0	0	6	3	0	0	0	0	0	0	0	13	8	0	12	0	0	0	0	0	0	0	0	0	0	12
Teredinibacter	98	3436	2	0	0	44	3	0	0	0	0	0	0	0	21	17	0	44	0	0	0	0	0	0	0	0	0	0	4
Simiduia	52	5306	0	0	0	12	0	0	0	0	0	0	0	0	10	19	0	225	0	0	0	0	0	0	0	0	0	0	3
Microbulbifer	774	30925	12	0	3	404	14	0	0	0	0	0	0	0	379	511	0	275	0	0	0	0	0	0	0	0	0	0	442
Halioglobus	161	6370	8	0	2	70	4	0	0	0	0	0	0	0	24	45	0	123	0	0	0	0	0	0	0	0	0	0	5
Congregibacter	112	4395	0	0	0	10	0	0	0	0	0	0	0	0	30	27	0	28	0	0	0	0	0	0	0	0	0	0	1
Kineobactrum	80	3447	0	0	1	54	0	0	0	0	0	0	0	0	39	52	0	133	0	0	0	0	0	0	0	0	0	0	0
Zhongshania	83	1709	0	0	34	6	0	0	0	0	0	0	0	3	11	11	0	23	0	0	0	0	0	0	0	0	0	0	2
Oceanicoccus	52	2185	0	0	0	13	0	0	0	0	1	0	0	0	12	10	0	35	0	0	0	0	0	0	0	0	0	0	3
Spongiibacter	23	2114	1	0	0	3	0	0	0	0	0	0	0	0	1	2	0	5	0	0	0	0	0	0	0	0	0	0	1
CandidatusRuthia	74	91	0	0	0	4	0	0	0	0	0	0	0	0	5	8	0	19	0	0	0	0	0	0	0	0	0	0	3
CandidatusThioglobus	218	2422	2	0	0	18	2	0	0	0	0	0	0	0	14	9	0	8	0	0	0	0	0	0	0	0	0	0	21
Pseudohongiella	116	2750	2	0	0	26	0	0	0	0	0	0	0	0	46	37	0	14	0	0	0	0	0	0	0	0	0	0	1
Sedimenticola	46	6445	0	0	4	30	4	0	0	0	0	0	0	1	37	20	0	29	0	1	0	0	0	3	0	0	0	0	1
Gallaecimonas	45	1662	1	0	0	12	0	0	0	0	0	0	0	0	14	18	0	5	0	0	0	0	0	0	0	0	0	0	0
Thiolapillus	41	4187	0	0	0	33	2	0	0	0	0	0	0	0	21	32	0	131	0	0	0	0	0	0	0	0	0	0	0
CandidatusNardonella	35	136	1	2	37	9	0	0	3	1	1	0	0	0	3	1	0	0	0	0	0	1	0	0	0	0	0	0	0
Methylomonas	416	36425	0	3	27	417	1	0	0	0	1	0	0	0	531	576	0	366	0	8	0	1	0	6	0	4	0	2	5
Methylomicrobium	173	19265	0	1	12	129	0	0	0	0	0	0	0	0	131	130	0	149	0	0	0	0	1	4	0	1	0	1	60
CandidatusMethylospira	113	3761	0	0	0	51	0	0	0	0	0	0	0	0	24	29	0	117	0	0	0	0	0	0	0	0	0	1	2
Methylovulum	106	4652	0	0	0	18	0	0	0	0	0	0	0	0	14	8	0	14	0	0	0	0	0	0	0	0	0	0	1
Methylocaldum	99	4091	0	0	2	22	1	0	0	0	0	0	0	0	16	37	0	51	0	0	0	0	0	0	0	0	0	10	0
Methylococcus	84	8905	3	0	0	26	2	0	0	0	0	0	0	0	14	21	0	48	0	0	0	0	0	0	0	0	0	0	3
Gilliamella	311	3241	1	0	0	7	1	0	0	0	0	0	0	0	8	14	0	8	0	0	0	0	0	0	0	0	0	0	2
Frischella	114	785	4	0	0	141	1	0	0	0	0	0	0	0	214	191	0	35	0	0	0	0	0	0	0	0	0	0	3
Solimonas	135	10237	0	0	1	8	0	0	0	0	0	0	0	0	11	15	0	33	0	0	0	0	0	1	0	0	0	0	3
Sinimarinibacterium	56	15862	0	0	0	49	1	0	0	0	0	0	0	0	32	34	0	25	0	0	0	0	0	0	0	0	0	0	14
Steroidobacter	90	7264	0	0	4	22	0	0	0	0	0	0	0	0	33	26	0	42	0	0	0	1	0	6	2	0	0	0	2
Sulfurifustis	96	3760	0	0	0	57	0	0	0	0	0	0	0	0	21	33	0	70	0	0	0	0	0	0	0	0	0	0	4
Acidiferrobacter	41	4707	0	0	0	6	0	0	0	0	0	0	0	0	2	4	0	16	0	0	0	0	0	0	0	0	0	0	2
Sulfuricaulis	16	7777	0	0	1	43	0	0	0	0	0	0	0	0	20	40	0	110	0	0	0	0	0	0	0	0	0	0	1
Dichelobacter	41	21606	0	0	2	5	0	0	0	0	0	1	0	0	6	19	0	12	0	0	0	0	0	0	0	0	0	0	0
Cardiobacterium	31	440424	1807	0	0	21	18	0	0	0	0	0	0	0	17	24	0	39	0	0	0	0	0	0	0	0	289	5	14
Immundisolibacter	36	14014	0	0	0	47	1	0	0	0	0	0	0	0	25	33	0	59	0	0	0	0	0	0	0	0	0	0	1
Salinisphaera	21	5418	0	0	0	18	0	0	0	0	0	0	0	0	49	34	0	14	0	0	0	0	0	0	0	0	0	0	4
Campylobacter	6575	139210	1342	5	11	1328	1201	0	0	0	0	0	0	0	1987	1702	0	3831	0	0	0	0	0	0	0	0	27	2324	213
Arcobacter	4916	25681	17	0	25	150	13	0	0	0	0	0	0	2	87	139	0	688	0	0	0	0	0	0	0	0	0	0	150
Halarcobacter	276	1122	0	0	0	3	0	0	0	0	0	0	0	0	4	6	0	18	0	0	0	0	0	0	0	0	0	0	16
Aliiarcobacter	209	783	0	0	0	0	0	0	0	0	0	0	0	0	3	4	0	6	0	0	0	0	0	0	0	0	0	0	4
Sulfurospirillum	754	7568	2	0	0	93	3	0	0	0	0	0	0	0	125	110	0	1261	0	0	0	0	0	0	0	0	0	0	22
Helicobacter	6342	20331	10	7	44	464	11	0	0	0	0	0	0	0	463	428	0	360	0	3	0	0	3	4	0	0	0	0	55
Sulfurimonas	1883	7590	3	0	9	83	2	0	0	0	0	0	0	1	36	31	0	32	0	0	0	0	0	0	0	0	0	0	12
Sulfuricurvum	39	300	0	0	0	3	0	0	0	0	0	0	0	0	27	7	0	3	0	0	0	0	0	0	0	0	0	0	0
Wolinella	15	1505	0	10	54	11	0	0	0	0	0	0	0	4	4	9	0	2	0	0	0	0	1	11	0	1	0	0	9
Nitratifractor	76	2956	0	0	0	35	0	0	0	0	0	0	0	0	20	26	0	53	0	0	0	0	0	0	0	0	0	0	0
Nautilia	338	1516	1	0	15	79	0	0	0	0	0	0	0	0	132	101	0	39	0	0	0	0	0	0	0	0	0	0	2
Cetia	145	683	0	0	0	16	0	0	0	0	0	0	0	0	10	5	0	2	0	0	0	0	0	0	0	0	0	0	3
Caminibacter	68	2395	1	0	1	3	0	0	0	0	1	0	0	0	5	6	0	7	0	0	0	0	0	0	0	0	0	0	6
Sulfurovum	85	1681	0	0	0	18	0	0	0	0	0	0	0	0	17	10	0	21	0	0	0	0	0	0	0	0	0	0	4
Nitratiruptor	70	1246	0	0	0	15	0	0	0	0	0	0	0	0	18	11	0	22	0	0	0	0	0	0	0	0	0	0	0
Myxococcus	863	25958	8	0	4273	403	4	0	0	0	0	0	0	0	309	387	0	703	0	0	0	0	0	0	0	0	0	0	26
Corallococcus	267	11643	1	0	0	252	0	0	0	0	0	0	0	0	202	242	0	230	0	0	0	0	0	0	0	0	0	0	14
Archangium	324	3860	7	0	0	129	2	0	0	0	0	0	0	0	65	82	0	141	0	0	0	0	0	0	0	0	0	0	17
Cystobacter	275	5902	0	0	0	80	0	0	0	0	0	0	0	0	54	87	0	240	0	0	0	0	0	0	0	0	0	0	7
Melittangium	212	3153	0	0	0	79	9	0	0	0	0	0	0	0	52	66	0	118	0	0	0	0	0	0	0	0	0	0	2
Stigmatella	172	3057	1	0	0	268	0	0	0	0	0	0	0	0	337	273	0	259	0	0	0	0	0	0	0	0	0	0	7
Anaeromyxobacter	314	7935	1	0	0	210	1	0	0	0	0	0	0	0	178	187	0	309	0	0	0	172	0	0	0	0	0	0	15
Vulgatibacter	61	2908	0	0	0	76	0	0	0	0	0	0	0	0	103	105	0	76	0	0	0	0	0	0	0	0	0	0	4
Sorangium	924	16427	10	0	1	325	6	0	0	0	0	0	0	0	228	259	0	539	0	0	0	0	0	0	0	0	0	0	76
Chondromyces	404	3190	4	0	1	64	1	0	0	0	0	0	0	0	30	26	0	91	0	0	0	0	0	0	0	0	0	0	6
Pajaroellobacter	55	558	0	0	0	4	0	0	0	0	0	0	0	0	3	7	0	25	0	0	0	0	0	0	0	0	0	0	4
Minicystis	254	2891	0	0	0	85	1	0	0	0	0	0	0	0	39	45	0	136	0	0	0	0	0	0	0	0	0	0	2
Sandaracinus	177	3165	2	17	161	50	4	0	0	0	0	0	2	5	34	40	0	80	0	0	0	0	0	0	0	0	0	0	5
Labilithrix	164	2279	0	0	0	58	1	0	0	0	0	0	0	0	28	34	0	48	0	0	1	0	0	5	0	0	0	0	10
Haliangium	139	4173	0	9	26	118	0	0	0	0	0	1	0	4	54	100	0	135	0	0	0	0	0	0	0	0	0	0	5
Desulfosarcina	558	13391	1	0	12	456	5	0	0	0	0	0	0	0	384	435	0	472	0	0	0	0	0	0	0	0	0	0	112
Desulfobacula	266	1584	0	0	26	10	4	0	0	0	0	0	0	0	14	9	0	12	0	0	0	0	0	0	0	0	0	2	4
Desulfobacter	226	2178	0	0	0	62	0	0	0	0	0	0	0	0	59	89	0	90	0	0	0	0	0	0	0	0	0	0	1
Desulfatibacillum	195	1972	0	0	0	73	1	0	0	0	0	0	0	0	47	75	0	191	0	0	0	0	0	0	0	0	0	0	1
Desulfobacterium	177	4690	1	17	54	12	0	3	0	0	0	0	0	4	18	29	0	32	0	0	2	2	0	0	0	0	0	0	3
Desulfococcus	130	7144	0	46	59	157	0	0	0	0	0	0	0	0	75	131	0	355	0	0	0	3	0	0	0	0	0	0	5
Desulfocapsa	114	1781	2	0	0	42	0	0	0	0	0	0	0	0	12	30	0	23	0	0	0	0	0	0	0	0	0	0	0
Desulfurivibrio	95	10860	0	0	0	89	3	0	0	0	0	0	0	0	84	114	0	74	0	0	0	0	0	0	0	0	0	0	1
Desulfotalea	89	2684	0	0	22	11	0	0	0	0	0	0	0	0	8	12	0	19	0	0	0	0	0	0	0	0	0	0	1
Desulfobulbus	83	160231	1	0	0	131	2	0	0	0	0	0	0	0	112	170	0	283	0	0	0	0	0	0	0	0	0	0	1
Desulfovibrio	1238	77597	3	48	3339	5893	1	12	52	0	0	0	1	255	3982	6835	0	7559	0	59	46	19	41	52	0	0	1	17	18
Pseudodesulfovibrio	330	13838	0	0	0	512	6	0	0	0	0	0	0	0	395	498	0	882	0	0	0	0	0	0	0	0	0	0	7
Lawsonia	100	667	0	0	0	37	1	0	0	0	0	0	0	0	37	82	0	58	0	0	0	0	0	0	0	0	0	0	10
Desulfocurvibacter	45	2355	0	0	0	147	4	0	0	0	0	0	0	0	48	98	0	188	0	0	0	0	0	0	0	0	0	0	1
Desulfomicrobium	106	2546033	4	27	381	173	0	0	0	0	0	0	0	4	181	169	0	268	0	0	2	0	1	0	0	0	0	0	14
Desulfohalobium	38	1299	0	27	19	27	0	0	0	0	0	1	0	4	23	34	0	23	0	0	0	1	0	3	0	0	0	0	0
Geobacter	1277	36211	15	124	333	1137	12	15	4	0	0	0	0	0	892	1036	0	1797	0	24	25	22	4	0	0	0	0	40	210
Geoalkalibacter	81	2278	0	0	114	59	0	0	0	1	0	1	1	100	42	63	0	80	0	0	0	0	0	0	0	0	0	0	15
Pelobacter	196	12901	0	0	7	257	0	0	0	0	0	0	0	0	181	207	0	425	0	0	0	0	19	0	0	0	0	0	5
Desulfuromonas	160	10771	0	0	0	166	3	0	0	0	0	0	0	0	81	150	0	198	0	0	0	0	0	0	0	0	0	0	28
Desulfoglaeba	121	1924	0	0	0	53	1	0	0	0	0	0	0	0	47	66	0	65	0	0	0	0	0	0	0	0	0	0	15
Syntrophobacter	78	3418	2	0	0	60	0	0	0	0	0	0	0	0	28	37	0	101	0	0	0	0	0	0	0	0	0	0	1
Desulfomonile	68	1028	0	2	7	132	0	0	0	0	0	0	0	0	150	126	0	136	0	0	0	0	0	0	0	0	0	0	0
Desulfobacca	62	971	0	13	70	23	0	0	0	0	0	0	0	12	19	24	0	53	0	0	1	2	4	2	10	0	0	0	1
Syntrophus	57	1119	0	0	0	66	0	0	0	0	0	0	0	0	38	43	0	111	0	0	0	0	0	0	0	0	0	0	1
Bradymonas	112	7479	2	34	110	137	1	2	0	0	0	0	0	17	64	88	0	177	0	4	1	0	0	10	0	25	0	1	4
Desulfurella	115	1439	1	4	33	3	0	0	0	0	0	0	0	0	1	5	0	7	0	0	0	0	0	5	0	21	0	3	8
Hippea	100	755	0	37	67	1	0	0	0	0	0	3	2	22	1	0	0	3	0	4	0	0	0	2	0	0	0	0	0
Desulfarculus	40	7171	0	0	0	66	0	0	0	0	0	0	0	0	41	72	0	134	0	0	0	0	0	61	0	0	0	0	1
Silvanigrella	341	584	1	0	4	1	0	0	0	0	0	0	0	0	3	2	0	7	0	0	0	0	0	0	0	0	0	0	5
Bdellovibrio	494	4970	8	0	7	94	4	0	0	0	0	0	0	0	61	81	0	204	0	0	0	0	0	1556	508	0	0	0	38
Halobacteriovorax	295	1182	2	0	10	54	1	0	0	1	0	0	0	0	16	23	0	37	0	0	1	0	0	0	0	0	0	2	4
Bacteriovorax	107	927	4	0	0	2	0	0	0	0	0	0	0	0	9	2	0	4	0	0	0	0	0	0	0	0	0	0	2
Acidithiobacillus	234	19727	2	0	4	111	0	0	0	0	0	0	0	0	93	102	0	253	0	0	0	0	0	0	0	0	0	0	5
Mariprofundus	81	1001	0	0	0	35	0	0	0	0	0	0	0	0	32	43	0	38	0	0	0	0	0	0	0	0	0	0	3
