Genus	Basepaws_WGS1	Basepaws_WGS2	Bristle1	Kean5	Kean6a	Kean6b	Nebula_lcWGS	Ombre5	Ombre6	PetQCheck1	PetQCheck2	PetQCheck3	PetQCheck4	Psomagen1a	Psomagen1b	Psomagen2	Psomagen3	Psomagen4	SequencingDotCom_WGS	thryve2	thryve3a	thryve3b	thryve4	uBiome_Fecal2013	uBiome_Fecal2014	uBiome_Fecal2019	uBiome_Oral2014	uBiome_Oral2019	Veritas_WGS
Aliivibrio	39	138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	3
Photobacterium	35	3725	3	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	27	0	0	0	0	0	0	0	0	0	5
Paraphotobacterium	23	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Enterovibrio	10	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
Salinivibrio	7	558	1	36	85	0	0	0	0	1	1	2	0	25	0	0	0	0	7	0	0	0	0	0	0	0	0	0	1
Grimontia	3	361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
Haemophilus	111	12511	3886	4	17	0	14893	0	0	0	0	1	0	14	0	0	0	0	105438	0	0	0	0	0	1	0	358	2432	396
Pasteurella	100	3036496	8	5	51	0	54	3	0	1	0	6	0	1	0	0	0	0	463	0	2	2	0	5	1	2	4	118	50
Aggregatibacter	50	8463	114	0	5	0	183	0	0	0	0	0	0	1	0	0	0	0	1606	0	0	0	0	1	0	0	16	4	69
Actinobacillus	41	15724	3	0	1	0	11	0	0	0	0	0	0	0	0	0	0	0	92	0	0	0	0	0	0	0	0	16	0
Mannheimia	36	23020	2	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	5	79	2
Glaesserella	15	13222	2	0	0	0	9	0	0	0	0	0	0	1	0	0	0	0	27	0	0	0	0	0	0	0	2	5	1
Avibacterium	9	3468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	1	0	0	1	6	1
Basfia	9	1180	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0
Rodentibacter	7	404	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	2
Gallibacterium	6	1012	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	1
Histophilus	5	7429	2	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	1	24	1
Bibersteinia	5	7384	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
Otariodibacter	4	3632	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	3	28	1
Halomonas	99	34045	5	2	2	0	10	0	0	0	0	0	1	1	0	0	0	0	56	0	0	0	0	0	0	0	0	1	18
CandidatusCarsonella	5	209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	1	0	0	0	1
Zymobacter	4	812	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CandidatusEvansia	3	13	0	11	34	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	5	0	1	0	0	0
CandidatusPortiera	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Kushneria	13	3318	0	2	15	0	0	0	0	0	1	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cobetia	9	2639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
Halotalea	5	1984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Salinicola	3	1713	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Chromohalobacter	1	1393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Pistricoccus	1	1508	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Marinomonas	44	725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
Nitrincola	12	486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Marinobacterium	7	414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Oleispira	7	171	0	0	3	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0
Thalassolituus	5	340	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Neptunomonas	2	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
Bacterioplanes	2	1208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kangiella	19	1062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Alcanivorax	14	6433	0	0	8	0	1	0	0	2	3	1	0	1	0	0	0	0	3	0	0	0	0	2	0	0	0	0	2
Ketobacter	1	895	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hahella	15	2811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1	0	0
Gynuella	6	593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Reinekea	1	294	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
Oleiphilus	4	247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Endozoicomonas	3	405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Legionella	201	2770	1	0	9	0	1	0	2	0	0	0	0	0	0	0	0	0	28	0	0	1	10	4	0	10	0	0	11
Fluoribacter	14	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tatlockia	8	1157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Coxiella	6	347	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0
Rickettsiella	6	52	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aquicella	5	207	0	4	6	0	0	0	2	1	0	0	0	1	0	0	0	0	1	0	0	1	1	0	0	0	6	65	2
Nitrosococcus	32	2135	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Marichromatium	15	2243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Rheinheimera	11	400	0	0	5	0	1	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	6
Thiocystis	6	1756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
Thiodictyon	5	1230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	1
Allochromatium	5	2927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	1
Thermochromatium	2	2355	0	1	1	0	0	0	0	0	0	0	1	3	0	0	0	0	2	0	0	0	0	5	0	0	0	0	0
Thioflavicoccus	2	2508	0	0	16	0	3	0	0	0	1	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1
Thioalkalivibrio	25	10477	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	1	0	1	1	0	0	0	1
Acidihalobacter	14	6624	0	0	8	0	0	0	0	0	0	0	0	3	0	0	0	0	3	0	0	1	1	4	3	2	0	0	1
Halorhodospira	7	1417	1	1	3	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
Ectothiorhodospira	5	4253	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
Alkalilimnicola	4	3328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Spiribacter	4	7855	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sulfuriflexus	10	768	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
Granulosicoccus	6	184	0	8	22	0	0	1	0	0	0	0	0	6	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0
Halothiobacillus	9	3841	2	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	6	0	0	1	0	0	0	0	0	0	0
Wenzhouxiangella	9	2406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Woeseia	8	743	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Thiohalobacter	2	3954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
Sulfurivermis	2	2654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	4
Guyparkeria	2	1039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Francisella	113	718	2	2	29	0	1	0	0	0	0	0	0	1	0	0	0	0	41	0	0	0	3	0	0	1	0	0	13
Allofrancisella	9	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Piscirickettsia	17	608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1
Thiomicrorhabdus	10	870	0	8	35	0	0	3	3	0	3	2	0	4	0	0	0	0	1	4	3	3	7	13	3	2	1	1	0
Methylophaga	9	202	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0
Hydrogenovibrio	6	1394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cycloclasticus	6	182	0	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Thiomicrospira	5	955	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	19	0	0	0	1	0	0	1	0	1	0
Beggiatoa	5	178	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Cellvibrio	25	3261	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1
Agarilytica	25	80	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1
Saccharophagus	8	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Teredinibacter	5	1098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Simiduia	4	2259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
Microbulbifer	63	7797	1	0	3	0	4	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	10	50
Halioglobus	7	1321	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0
Kineobactrum	6	1169	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Congregibacter	5	1656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Oceanicoccus	5	73	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zhongshania	3	310	0	0	26	0	0	0	0	0	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
Methylomonas	29	10402	0	3	27	0	1	0	0	0	1	0	0	2	0	0	0	0	5	8	0	1	1	6	0	4	0	2	2
Methylomicrobium	20	2125	0	1	9	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	1	4	0	1	0	1	0
CandidatusMethylospira	12	896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0
Methylocaldum	11	1634	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0
Methylococcus	6	2086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	2
Methylovulum	4	1800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
CandidatusRuthia	3	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CandidatusThioglobus	10	1217	0	0	2	0	1	0	0	1	0	0	0	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
Pseudohongiella	6	391	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gallaecimonas	3	378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Thiolapillus	3	1267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Sedimenticola	1	1432	0	0	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0
Gilliamella	26	139	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	1
Frischella	6	278	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Sulfurifustis	9	1053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sulfuricaulis	3	3220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acidiferrobacter	2	942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Solimonas	11	2287	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Sinimarinibacterium	1	5918	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1
Steroidobacter	2	2415	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	2	0	0	0	0
Dichelobacter	3	14486	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0
Cardiobacterium	3	142514	1551	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	4148	0	0	0	0	0	0	0	33	4	11
Salinisphaera	2	1937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Helicobacter	721	1309	0	7	38	0	5	0	0	0	0	0	0	2	0	0	0	0	55	3	2	1	3	4	0	4	0	2	12
Sulfurimonas	115	726	0	0	8	0	0	0	0	0	0	0	0	1	0	0	0	0	12	0	0	0	0	0	0	0	0	0	3
Sulfuricurvum	3	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Campylobacter	366	28423	1129	4	10	0	998	0	0	0	0	0	0	1	0	0	0	0	10024	0	0	0	0	0	0	0	27	2247	89
Arcobacter	307	1429	0	2	10	0	0	2	0	0	0	0	0	2	0	0	0	0	95	0	0	0	1	1	1	2	0	0	29
Halarcobacter	15	307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	2
Aliiarcobacter	8	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1
Sulfurospirillum	65	778	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	1	0	0	0	0	2
Nitratifractor	11	257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nautilia	12	246	0	2	15	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0
Caminibacter	8	77	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	1
Cetia	8	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1
Nitratiruptor	3	646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sulfurovum	2	227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
Myxococcus	67	2649	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	2
Corallococcus	15	1190	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	1
Stigmatella	17	183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Cystobacter	13	487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
Archangium	9	376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	2
Melittangium	8	523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Anaeromyxobacter	40	1251	0	3	7	0	0	0	0	0	0	0	0	1	0	0	0	0	14	0	0	2	0	0	0	0	0	0	5
Vulgatibacter	7	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sorangium	67	2288	3	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	18
Chondromyces	47	372	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2
Pajaroellobacter	1	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Minicystis	28	720	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0
Sandaracinus	24	597	1	6	108	0	0	0	0	0	0	0	2	3	0	0	0	0	20	0	0	0	0	0	0	0	0	0	1
Labilithrix	5	215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	2	0	0	0	0	0
Haliangium	4	465	0	1	9	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
Desulfovibrio	85	17015	1	9	1427	0	0	3	34	0	0	0	1	83	0	0	0	0	12	18	27	11	37	18	0	0	1	6	2
Pseudodesulfovibrio	25	2503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	2
Lawsonia	12	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Desulfocurvibacter	3	611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Desulfomicrobium	30	1908631	0	3	18	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0
Desulfohalobium	3	475	0	3	7	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
Desulfosarcina	30	2919	0	3	10	0	1	2	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	27
Desulfobacula	15	296	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	1
Desulfobacter	11	276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
Desulfatibacillum	11	183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0
Desulfobacterium	9	422	0	1	10	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0
Desulfococcus	3	1152	0	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	1	0	0	0	0	0	0	1
Desulfobulbus	25	39412	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0
Desulfurivibrio	5	1981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Desulfotalea	4	740	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Desulfocapsa	3	640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Geobacter	75	6658	4	10	74	0	1	3	2	0	0	0	0	3	0	0	0	0	26	4	10	11	4	0	0	0	0	7	24
Geoalkalibacter	6	110	0	0	2	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pelobacter	5	2903	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	16	0	0	0	0	2	0
Desulfuromonas	5	1703	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3
Desulfoglaeba	10	578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	3
Syntrophobacter	4	1114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Syntrophus	5	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
Desulfobacca	3	112	0	2	32	0	0	0	0	0	0	0	0	4	0	0	0	0	1	0	1	2	4	1	1	0	0	0	1
Desulfomonile	1	150	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Desulfurella	11	185	1	1	18	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	2	0	2	0	3	2
Hippea	4	11	0	5	27	0	0	0	0	0	0	2	2	5	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0
Bradymonas	7	992	0	7	58	0	1	1	0	0	0	0	0	7	0	0	0	0	2	2	1	0	0	3	0	2	0	0	0
Desulfarculus	3	1868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
Halobacteriovorax	26	30	1	0	10	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0
Bacteriovorax	8	9	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
Bdellovibrio	33	504	0	1	7	0	1	0	0	0	0	0	2	2	0	0	0	0	14	0	0	0	0	1544	504	0	0	0	3
Silvanigrella	12	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
Acidithiobacillus	10	3886	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
Mariprofundus	5	415	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
Hydrogenophilus	4	1224	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Staphylococcus	842818	3586	70	40	1023	24072	657	0	3	8	3	14	11	66	100630	60807	55177	39667	1160	0	0	3	7	260	2	8	0	87	1316
Macrococcus	27	154	1	0	0	3	0	0	0	0	0	0	0	0	5	3	8	4	49	0	0	0	0	0	0	0	0	0	0
Auricoccus	9	2	1	0	0	6	0	0	0	0	0	0	0	0	1	0	3	0	25	0	0	0	0	0	0	0	0	0	0
Jeotgalicoccus	6	36	0	0	1	7	0	0	0	0	0	0	0	0	0	0	0	3	9	0	0	0	0	0	0	0	0	0	1
Bacillus	2113	8674	44	1389	8165	593	23	7	5	25	14	31	17	1244	528	574	659	581	1242	3	13	29	36	101	9	17	11	348	136
Virgibacillus	140	552	1	0	1	17	3	0	0	0	0	0	0	0	13	13	20	21	79	0	0	0	0	0	0	0	0	1	5
Lysinibacillus	111	124	4	0	4	20	2	0	0	0	0	0	0	0	35	8	28	21	99	0	0	0	0	0	0	0	2	42	14
Geobacillus	106	1254	2	1	4	27	0	0	0	0	0	4	3	1	26	19	41	75	17	0	0	0	0	0	0	0	0	0	9
Oceanobacillus	50	439	0	0	0	6	1	0	0	0	0	0	0	0	0	2	2	12	35	0	0	0	0	0	0	0	0	0	3
Paraliobacillus	36	37	1	0	0	2	3	0	0	0	0	0	0	0	2	0	0	5	13	0	0	0	0	0	0	0	0	0	0
Anoxybacillus	34	289	1	67	603	8	2	8	13	0	1	0	0	43	6	4	8	7	21	9	20	31	18	123	4	1	2	2	1
Halobacillus	29	114	2	0	0	9	3	0	0	0	0	0	0	0	5	8	5	15	53	0	0	0	0	0	0	0	0	0	2
Psychrobacillus	28	16	0	0	0	3	0	0	0	0	0	0	0	0	1	2	4	6	19	1	0	0	0	0	0	0	0	0	0
Parageobacillus	22	100	0	0	0	14	1	0	0	0	0	0	0	0	3	6	9	6	7	0	0	0	0	0	0	0	0	0	1
Gracilibacillus	15	111	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	3	0	0	0	0	0	0	0	0	0	1
Salicibibacter	14	46	0	3	16	3	0	3	0	1	1	0	1	1	2	0	4	15	2	1	2	2	2	1	1	6	0	0	1
Fictibacillus	13	34	0	0	0	2	0	0	0	0	0	0	0	0	5	3	4	5	7	0	0	0	0	0	0	0	0	0	1
Pontibacillus	10	133	0	0	0	23	1	0	0	0	0	0	0	0	16	8	16	20	11	0	0	0	0	0	0	0	0	0	0
Pradoshia	10	63	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	2	3	0	0	0	0	0	0	0	0	0	4
Lentibacillus	8	15	0	0	0	12	0	0	0	0	0	0	0	0	3	2	5	9	0	0	0	0	0	0	0	0	0	0	1
Terribacillus	7	26	0	0	0	1	0	0	0	1	0	3	0	0	3	5	4	4	2	0	0	0	0	0	0	0	0	0	0
Aeribacillus	7	14	0	0	0	7	0	0	0	0	0	0	0	0	2	1	1	5	2	0	0	0	0	0	0	0	0	0	0
Salimicrobium	5	69	2	0	1	2	0	0	0	0	0	0	0	0	2	1	1	2	6	0	0	0	0	0	0	0	0	0	0
Amphibacillus	4	5	0	0	0	2	4	0	0	0	0	0	0	0	1	5	1	2	11	0	0	0	0	0	0	0	0	0	0
Paenibacillus	638	8435	9	66	1017	731	12	4	3	0	8	5	1	45	604	613	872	1239	323	3	7	11	10	25	5	63	0	259	41
